Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624511.88872,07D,00,00,FB,40,00,3F,EF,FE
-1496624511.90144,078,01,28,80,10,00,00,00,00
-1496624511.9082,076,36,40,C0,80,00,00,00,00
-1496624511.90832,077,01,6E,08,8C,7F,F7,F9,FA
-1496624511.90863,07D,00,00,FA,50,00,3F,EF,FE
-1496624511.92082,078,55,29,80,10,00,00,00,00
-1496624511.92858,076,36,3F,C0,80,00,00,00,00
-1496624511.92859,077,01,6E,08,8C,7F,F8,01,F9
-1496624511.9286,07D,00,00,F9,60,00,3F,EF,FE
-1496624511.94159,078,00,28,00,10,00,00,00,00
-1496624511.94821,076,36,3D,C0,80,00,00,00,00
-1496624511.94822,077,01,6E,08,8E,7F,F8,05,FA
-1496624511.94845,07D,00,00,F8,70,00,3F,EF,FE
-1496624511.96133,078,01,28,80,10,00,00,00,00
-1496624511.96833,076,36,3C,C0,80,00,00,00,00
-1496624511.96834,077,01,6F,08,8F,7F,F7,FD,FA
-1496624511.96858,07D,00,00,F7,80,00,3F,EF,FE
-1496624511.98159,078,01,28,80,10,00,00,00,00
-1496624511.98896,076,36,3B,C0,80,00,00,00,00
-1496624511.98921,077,01,6F,08,90,7F,F8,09,F8
-1496624511.98922,07D,00,00,F6,90,00,3F,EF,FE
-1496624512.00159,078,00,28,00,10,00,00,00,00
-1496624512.00833,076,36,39,C0,80,00,00,00,00
-1496624512.00834,077,01,71,08,8D,7F,F8,05,F7
-1496624512.00859,07D,00,00,F5,A0,00,3F,EF,FE
-1496624512.02133,078,55,29,80,10,00,00,00,00
-1496624512.02859,076,36,38,C0,80,00,00,00,00
-1496624512.0286,077,01,72,08,8E,7F,F8,0D,FA
-1496624512.02861,07D,00,00,F4,B0,00,3F,EF,FE
-1496624512.0416,078,01,28,80,10,00,00,00,00
-1496624512.04834,076,36,36,C0,80,00,00,00,00
-1496624512.04835,077,01,72,08,8D,7F,F8,09,FB
-1496624512.04846,07D,00,00,F3,C0,00,3F,EF,FE
-1496624512.06171,078,00,28,00,10,00,00,00,00
-1496624512.06872,076,36,35,C0,80,00,00,00,00
-1496624512.06873,077,01,72,08,8B,7F,F7,FD,FF
-1496624512.06874,07D,00,00,F2,D0,00,3F,EF,FE
-1496624512.08134,078,01,28,80,10,00,00,00,00
-1496624512.08848,076,36,34,C0,80,00,00,00,00
-1496624512.08849,077,01,72,08,8E,7F,F7,F9,FA
-1496624512.0885,07D,00,00,F1,E0,00,3F,EF,FE
-1496624512.10172,078,01,28,80,10,00,00,00,00
-1496624512.10864,076,36,34,C0,80,00,00,00,00
-1496624512.10865,077,01,73,08,8C,7F,F7,F9,FC
-1496624512.10866,07D,00,00,F0,F0,00,3F,EF,FE
-1496624512.12159,078,54,29,00,10,00,00,00,00
-1496624512.12862,076,36,34,C0,80,00,00,00,00
-1496624512.12863,077,01,74,08,8C,7F,F8,05,FB
-1496624512.12864,07D,00,00,FF,00,00,3F,EF,FE
-1496624512.14174,078,01,28,80,10,00,00,00,00
-1496624512.14849,076,36,34,C0,80,00,00,00,00
-1496624512.1485,077,01,75,08,8D,7F,F7,FD,FD
-1496624512.14851,07D,00,00,FE,10,00,3F,EF,FE
-1496624512.1616,078,01,28,80,10,00,00,00,00
-1496624512.1685,076,36,34,C0,80,00,00,00,00
-1496624512.16851,077,01,75,08,8C,7F,F7,F9,FA
-1496624512.16852,07D,00,00,FD,20,00,3F,EF,FE
-1496624512.18148,078,00,28,00,10,00,00,00,00
-1496624512.1881,076,36,34,C0,80,00,00,00,00
-1496624512.18812,077,01,75,08,8D,7F,F7,F5,FA
-1496624512.18848,07D,00,00,FC,30,00,3F,EF,FE
-1496624512.20123,078,01,28,80,10,00,00,00,00
-1496624512.20811,076,36,33,C0,80,00,00,00,00
-1496624512.20836,077,01,75,08,8E,7F,F7,FD,FA
-1496624512.20861,07D,00,00,FB,40,00,3F,EF,FE
-1496624512.22161,078,55,29,80,10,00,00,00,00
-1496624512.22849,076,36,33,C0,80,00,00,00,00
-1496624512.22861,077,01,76,08,8C,7F,F7,FD,F9
-1496624512.22862,07D,00,00,FA,50,00,3F,EF,FE
-1496624512.24174,078,00,28,00,10,00,00,00,00
-1496624512.24861,076,36,32,C0,80,00,00,00,00
-1496624512.24874,077,01,76,08,8D,7F,F7,F1,FB
-1496624512.24875,07D,00,00,F9,60,00,3F,EF,FE
-1496624512.26136,078,01,28,80,10,00,00,00,00
-1496624512.26887,076,36,32,C0,80,00,00,00,00
-1496624512.26888,077,01,76,08,8E,7F,F7,E1,FB
-1496624512.26888,07D,00,00,F8,70,00,3F,EF,FE
-1496624512.28149,078,01,28,80,10,00,00,00,00
-1496624512.28912,076,36,31,C0,80,00,00,00,00
-1496624512.28913,077,01,77,08,8C,7F,F7,F1,F7
-1496624512.28914,07D,00,00,F7,80,00,3F,EF,FE
-1496624512.30175,078,00,28,00,10,00,00,00,00
-1496624512.309,076,36,30,C0,80,00,00,00,00
-1496624512.30902,077,01,77,08,8E,7F,F7,F9,FA
-1496624512.30903,07D,00,00,F6,90,00,3F,EF,FE
-1496624512.32125,078,55,29,80,10,00,00,00,00
-1496624512.3285,076,36,30,C0,80,00,00,00,00
-1496624512.32852,077,01,78,08,8F,7F,F7,F5,FB
-1496624512.32853,07D,00,00,F5,A0,00,3F,EF,FE
-1496624512.34165,078,01,28,80,10,00,00,00,00
-1496624512.34901,076,36,30,C0,80,00,00,00,00
-1496624512.34902,077,01,78,08,91,7F,F7,F5,F9
-1496624512.34903,07D,00,00,F4,B0,00,3F,EF,FE
-1496624512.36152,078,00,28,00,10,00,00,00,00
-1496624512.36852,076,36,2F,C0,80,00,00,00,00
-1496624512.36856,077,01,79,08,90,7F,F7,FD,FA
-1496624512.36857,07D,00,00,F3,C0,00,3F,EF,FE
-1496624512.38063,078,01,28,80,10,00,00,00,00
-1496624512.38801,076,36,2F,C0,80,00,00,00,00
-1496624512.38827,077,01,7A,08,91,7F,F8,09,FA
-1496624512.38839,07D,00,00,F2,D0,00,3F,EF,FE
-1496624512.40153,078,03,28,80,10,00,00,00,00
-1496624512.4084,076,36,2F,C0,80,00,00,00,00
-1496624512.40851,077,01,7A,08,8F,7F,F8,0D,FA
-1496624512.40853,07D,00,00,F1,E0,00,3F,EF,FE
-1496624512.42189,078,54,29,00,10,00,00,00,00
-1496624512.42865,076,36,2E,C0,80,00,00,00,00
-1496624512.42889,077,01,7C,08,8E,7F,F7,FD,FB
-1496624512.4289,07D,00,00,F0,F0,00,3F,EF,FE
-1496624512.44153,078,01,28,80,10,00,00,00,00
-1496624512.44853,076,36,2E,C0,80,00,00,00,00
-1496624512.44856,077,01,7C,08,91,7F,F7,FD,F8
-1496624512.44859,07D,00,00,FF,00,00,3F,EF,FE
-1496624512.46153,078,01,28,80,10,00,00,00,00
-1496624512.4689,076,36,2D,C0,80,00,00,00,00
-1496624512.46891,077,01,7D,08,90,7F,F8,01,F7
-1496624512.46892,07D,00,00,FE,10,00,3F,EF,FE
-1496624512.48141,078,00,28,00,10,00,00,00,00
-1496624512.48991,076,36,2D,C0,80,00,00,00,00
-1496624512.48992,077,01,7E,08,90,7F,F7,FD,F8
-1496624512.48993,07D,00,00,FD,20,00,3F,EF,FE
-1496624512.50153,078,01,28,80,10,00,00,00,00
-1496624512.50891,076,36,2C,C0,80,00,00,00,00
-1496624512.50892,077,01,7F,08,92,7F,F8,01,F8
-1496624512.50903,07D,00,00,FC,30,00,3F,EF,FE
-1496624512.52065,078,55,29,80,10,00,00,00,00
-1496624512.52856,076,36,2B,C0,80,00,00,00,00
-1496624512.52857,077,01,80,08,91,7F,F8,01,F9
-1496624512.52858,07D,00,00,FB,40,00,3F,EF,FE
-1496624512.54153,078,00,28,00,10,00,00,00,00
-1496624512.54829,076,36,2B,C0,80,00,00,00,00
-1496624512.54841,077,01,81,08,93,7F,F8,01,F6
-1496624512.54842,07D,00,00,FA,50,00,3F,EF,FE
-1496624512.56129,078,01,28,80,10,00,00,00,00
-1496624512.56858,076,36,2B,C0,80,00,00,00,00
-1496624512.56859,077,01,82,08,93,7F,F8,0D,F6
-1496624512.56866,07D,00,00,F9,60,00,3F,EF,FE
-1496624512.58066,078,01,28,80,10,00,00,00,00
-1496624512.58904,076,36,2B,C0,80,00,00,00,00
-1496624512.58905,077,01,83,08,93,7F,F8,09,F9
-1496624512.58906,07D,00,00,F8,70,00,3F,EF,FE
-1496624512.60166,078,00,28,00,10,00,00,00,00
-1496624512.60843,076,36,2B,C0,80,00,00,00,00
-1496624512.60855,077,01,84,08,94,7F,F7,FD,F7
-1496624512.60856,07D,00,00,F7,80,00,3F,EF,FE
-1496624512.62179,078,55,29,80,10,00,00,00,00
-1496624512.62892,076,36,2B,C0,80,00,00,00,00
-1496624512.62893,077,01,85,08,95,7F,F7,FD,F9
-1496624512.62894,07D,00,00,F6,90,00,3F,EF,FE
-1496624512.64067,078,01,28,80,10,00,00,00,00
-1496624512.64904,076,36,2B,C0,80,00,00,00,00
-1496624512.64906,077,01,86,08,96,7F,F7,FD,F8
-1496624512.64907,07D,00,00,F5,A0,00,3F,EF,FE
-1496624512.66156,078,00,28,00,10,00,00,00,00
-1496624512.66893,076,36,2B,C0,80,00,00,00,00
-1496624512.66894,077,01,88,08,96,7F,F8,01,F7
-1496624512.66895,07D,00,00,F4,B0,00,3F,EF,FE
-1496624512.68144,078,01,28,80,10,00,00,00,00
-1496624512.68805,076,36,2C,C0,80,00,00,00,00
-1496624512.6883,077,01,89,08,98,7F,F7,FD,F8
-1496624512.68855,07D,00,00,F3,C0,00,3F,EF,FE
-1496624512.70055,078,01,28,80,10,00,00,00,00
-1496624512.70894,076,36,2C,C0,80,00,00,00,00
-1496624512.70895,077,01,8B,08,99,7F,F7,F5,F7
-1496624512.70896,07D,00,00,F2,D0,00,3F,EF,FE
-1496624512.72169,078,54,29,00,10,00,00,00,00
-1496624512.72905,076,36,2C,C0,80,00,00,00,00
-1496624512.72907,077,01,8B,08,98,7F,F7,F9,F8
-1496624512.72908,07D,00,00,F1,E0,00,3F,EF,FE
-1496624512.74119,078,01,28,80,10,00,00,00,00
-1496624512.74818,076,36,2D,C0,80,00,00,00,00
-1496624512.74843,077,01,8C,08,9A,7F,F8,01,F7
-1496624512.74868,07D,00,00,F0,F0,00,3F,EF,FE
-1496624512.76168,078,01,28,80,10,00,00,00,00
-1496624512.76806,076,36,2E,C0,80,00,00,00,00
-1496624512.76831,077,01,8E,08,99,7F,F8,05,FA
-1496624512.76856,07D,00,00,FF,00,00,3F,EF,FE
-1496624512.78158,078,00,28,00,10,00,00,00,00
-1496624512.78806,076,36,2F,C0,80,00,00,00,00
-1496624512.78832,077,01,8F,08,99,7F,F7,FD,F9
-1496624512.78857,07D,00,00,FE,10,00,3F,EF,FE
-1496624512.80169,078,01,28,80,10,00,00,00,00
-1496624512.80906,076,36,30,C0,80,00,00,00,00
-1496624512.80908,077,01,90,08,9B,7F,F7,FD,F6
-1496624512.80909,07D,00,00,FD,20,00,3F,EF,FE
-1496624512.82058,078,55,29,80,10,00,00,00,00
-1496624512.82794,076,36,31,C0,80,00,00,00,00
-1496624512.82819,077,01,91,08,9B,7F,F8,09,F5
-1496624512.82844,07D,00,00,FC,30,00,3F,EF,FE
-1496624512.84096,078,00,28,00,10,00,00,00,00
-1496624512.84919,076,36,31,C0,80,00,00,00,00
-1496624512.84921,077,01,93,08,9B,7F,F8,09,F8
-1496624512.84922,07D,00,00,FB,40,00,3F,EF,FE
-1496624512.86133,078,01,28,80,10,00,00,00,00
-1496624512.86807,076,36,33,C0,80,00,00,00,00
-1496624512.86833,077,01,94,08,9B,7F,F7,F9,F7
-1496624512.86858,07D,00,00,FA,50,00,3F,EF,FE
-1496624512.88171,078,01,28,80,10,00,00,00,00
-1496624512.88807,076,36,34,C0,80,00,00,00,00
-1496624512.88845,077,01,96,08,9C,7F,F8,01,F6
-1496624512.88858,07D,00,00,F9,60,00,3F,EF,FE
-1496624512.90059,078,00,28,00,10,00,00,00,00
-1496624512.90847,076,36,35,C0,80,00,00,00,00
-1496624512.90848,077,01,97,08,9B,7F,F8,09,F8
-1496624512.90865,07D,00,00,F8,70,00,3F,EF,FE
-1496624512.9206,078,55,29,80,10,00,00,00,00
-1496624512.92795,076,36,36,C0,80,00,00,00,00
-1496624512.9282,077,01,98,08,9B,7F,F8,0D,F6
-1496624512.92845,07D,00,00,F7,80,00,3F,EF,FE
-1496624512.94058,078,01,28,80,10,00,00,00,00
-1496624512.94796,076,36,38,C0,80,00,00,00,00
-1496624512.94821,077,01,99,08,9B,7F,F8,09,F8
-1496624512.94846,07D,00,00,F6,90,00,3F,EF,FE
-1496624512.96146,078,00,28,00,10,00,00,00,00
-1496624512.96846,076,36,39,C0,80,00,00,00,00
-1496624512.96847,077,01,9A,08,9D,7F,F8,01,FB
-1496624512.96859,07D,00,00,F5,A0,00,3F,EF,FE
-1496624512.9816,078,01,28,80,10,00,00,00,00
-1496624512.98796,076,36,3A,C0,80,00,00,00,00
-1496624512.98821,077,01,9C,08,9D,7F,F8,05,F9
-1496624512.98846,07D,00,00,F4,B0,00,3F,EF,FE
-1496624513.0016,078,01,28,80,10,00,00,00,00
-1496624513.00824,076,36,3B,C0,80,00,00,00,00
-1496624513.00825,077,01,9E,08,9C,7F,F8,09,F9
-1496624513.0086,07D,00,00,F3,C0,00,3F,EF,FE
-1496624513.02134,078,54,29,00,10,00,00,00,00
-1496624513.0285,076,36,3B,C0,80,00,00,00,00
-1496624513.02851,077,01,9F,08,9C,7F,F8,09,F8
-1496624513.02852,07D,00,00,F2,D0,00,3F,EF,FE
-1496624513.04161,078,01,28,80,10,00,00,00,00
-1496624513.04809,076,36,3B,C0,80,00,00,00,00
-1496624513.04834,077,01,9F,08,9D,7F,F7,FD,F9
-1496624513.0486,07D,00,00,F1,E0,00,3F,EF,FE
-1496624513.06061,078,01,28,80,10,00,00,00,00
-1496624513.0681,076,36,3B,C0,80,00,00,00,00
-1496624513.06835,077,01,A0,08,A2,7F,F8,01,F7
-1496624513.0686,07D,00,00,F0,F0,00,3F,EF,FE
-1496624513.08187,078,00,28,00,10,00,00,00,00
-1496624513.08867,076,36,3B,C0,80,00,00,00,00
-1496624513.08872,077,01,A1,08,A0,7F,F8,05,FA
-1496624513.08898,07D,00,00,FF,00,00,3F,EF,FE
-1496624513.10162,078,01,28,80,10,00,00,00,00
-1496624513.10838,076,36,3B,C0,80,00,00,00,00
-1496624513.10839,077,01,A1,08,A0,7F,F8,09,F9
-1496624513.10872,07D,00,00,FE,10,00,3F,EF,FE
-1496624513.12062,078,55,29,80,10,00,00,00,00
-1496624513.12824,076,36,3C,C0,80,00,00,00,00
-1496624513.12835,077,01,A3,08,9E,7F,F8,01,F8
-1496624513.12861,07D,00,00,FD,20,00,3F,EF,FE
-1496624513.14124,078,00,28,00,10,00,00,00,00
-1496624513.14798,076,36,3C,C0,80,00,00,00,00
-1496624513.14823,077,01,A4,08,A0,7F,F8,05,F8
-1496624513.14849,07D,00,00,FC,30,00,3F,EF,FE
-1496624513.16163,078,01,28,80,10,00,00,00,00
-1496624513.16824,076,36,3C,C0,80,00,00,00,00
-1496624513.16848,077,01,A6,08,A0,7F,F8,09,F7
-1496624513.16874,07D,00,00,FB,40,00,3F,EF,FE
-1496624513.18076,078,01,28,80,10,00,00,00,00
-1496624513.18849,076,36,3D,C0,80,00,00,00,00
-1496624513.18874,077,01,A6,08,9F,7F,F8,05,F7
-1496624513.18899,07D,00,00,FA,50,00,3F,EF,FE
-1496624513.20124,078,00,28,00,10,00,00,00,00
-1496624513.20799,076,36,3F,C0,80,00,00,00,00
-1496624513.20824,077,01,A7,08,A1,7F,F7,F9,FA
-1496624513.20849,07D,00,00,F9,60,00,3F,EF,FE
-1496624513.22075,078,55,29,80,10,00,00,00,00
-1496624513.22851,076,36,40,C0,80,00,00,00,00
-1496624513.22852,077,01,A7,08,A1,7F,F7,FD,F8
-1496624513.22856,07D,00,00,F8,70,00,3F,EF,FE
-1496624513.24076,078,01,28,80,10,00,00,00,00
-1496624513.24902,076,36,42,C0,80,00,00,00,00
-1496624513.24903,077,01,A8,08,A2,7F,F8,09,F9
-1496624513.24903,07D,00,00,F7,80,00,3F,EF,FE
-1496624513.26102,078,00,28,00,10,00,00,00,00
-1496624513.26902,076,36,42,C0,80,00,00,00,00
-1496624513.26903,077,01,A8,08,A2,7F,F8,09,FB
-1496624513.26904,07D,00,00,F6,90,00,3F,EF,FE
-1496624513.28063,078,01,28,80,10,00,00,00,00
-1496624513.28875,076,36,43,C0,80,00,00,00,00
-1496624513.28906,077,01,A9,08,A2,7F,F8,01,FC
-1496624513.28925,07D,00,00,F5,A0,00,3F,EF,FE
-1496624513.30076,078,01,28,80,10,00,00,00,00
-1496624513.30865,076,36,43,C0,80,00,00,00,00
-1496624513.30866,077,01,AB,08,A3,7F,F8,01,FA
-1496624513.30867,07D,00,00,F4,B0,00,3F,EF,FE
-1496624513.3209,078,54,29,00,10,00,00,00,00
-1496624513.32801,076,36,43,C0,80,00,00,00,00
-1496624513.32826,077,01,AB,08,A5,7F,F8,05,FA
-1496624513.3285,07D,00,00,F3,C0,00,3F,EF,FE
-1496624513.34052,078,01,28,80,10,00,00,00,00
-1496624513.34889,076,36,43,C0,80,00,00,00,00
-1496624513.34891,077,01,AB,08,A4,7F,F8,05,F9
-1496624513.34892,07D,00,00,F2,D0,00,3F,EF,FE
-1496624513.36101,078,01,28,80,10,00,00,00,00
-1496624513.36814,076,36,43,C0,80,00,00,00,00
-1496624513.36826,077,01,AC,08,A5,7F,F7,FD,FA
-1496624513.36851,07D,00,00,F1,E0,00,3F,EF,FE
-1496624513.38078,078,00,28,00,10,00,00,00,00
-1496624513.38801,076,36,43,C0,80,00,00,00,00
-1496624513.38901,077,01,AE,08,A5,7F,F7,FD,FC
-1496624513.38914,07D,00,00,F0,F0,00,3F,EF,FE
-1496624513.40166,078,03,28,80,10,00,00,00,00
-1496624513.40857,076,36,43,C0,80,00,00,00,00
-1496624513.40858,077,01,AE,08,A7,7F,F7,FD,FB
-1496624513.40859,07D,00,00,FF,00,00,3F,EF,FE
-1496624513.42116,078,55,29,80,10,00,00,00,00
-1496624513.42804,076,36,43,C0,80,00,00,00,00
-1496624513.42827,077,01,AF,08,A5,7F,F8,09,FA
-1496624513.42852,07D,00,00,FE,10,00,3F,EF,FE
-1496624513.44078,078,00,28,00,10,00,00,00,00
-1496624513.4489,076,36,43,C0,80,00,00,00,00
-1496624513.44892,077,01,B0,08,A5,7F,F8,05,F9
-1496624513.44893,07D,00,00,FD,20,00,3F,EF,FE
-1496624513.46067,078,01,28,80,10,00,00,00,00
-1496624513.46815,076,36,44,C0,80,00,00,00,00
-1496624513.46828,077,01,B0,08,A6,7F,F8,01,FC
-1496624513.46852,07D,00,00,FC,30,00,3F,EF,FE
-1496624513.48079,078,01,28,80,10,00,00,00,00
-1496624513.48868,076,36,46,C0,80,00,00,00,00
-1496624513.48868,077,01,B0,08,A4,7F,F7,FD,FA
-1496624513.48928,07D,00,00,FB,40,00,3F,EF,FE
-1496624513.50127,078,00,28,00,10,00,00,00,00
-1496624513.50803,076,36,4C,C0,80,00,00,00,00
-1496624513.50827,077,01,B2,08,A5,7F,F8,09,FC
-1496624513.50853,07D,00,00,FA,50,00,3F,EF,FE
-1496624513.5208,078,55,29,80,10,00,00,00,00
-1496624513.52841,076,36,53,C0,80,00,00,00,00
-1496624513.52843,077,01,B3,08,A3,7F,F8,05,FC
-1496624513.52859,07D,00,00,F9,60,00,3F,EF,FE
-1496624513.5408,078,01,28,80,10,00,00,00,00
-1496624513.54879,076,36,5F,C0,80,00,00,00,00
-1496624513.54881,077,01,B4,08,A6,7F,F8,01,FA
-1496624513.54882,07D,00,00,F8,70,00,3F,EF,FE
-1496624513.5608,078,00,28,00,10,00,00,00,00
-1496624513.56804,076,36,6F,C0,80,00,00,00,00
-1496624513.56841,077,01,B4,08,A6,7F,F8,01,FC
-1496624513.56856,07D,00,00,F7,80,00,3F,EF,FE
-1496624513.58081,078,01,28,80,10,00,00,00,00
-1496624513.58804,076,36,85,C0,80,00,00,00,00
-1496624513.58829,077,01,B4,08,A5,7F,F8,05,FA
-1496624513.58857,07D,00,00,F6,90,00,3F,EF,FE
-1496624513.60081,078,01,28,80,10,00,00,00,00
-1496624513.6087,076,36,9E,C0,80,00,00,00,00
-1496624513.60871,077,01,B4,08,A2,7F,F8,05,FA
-1496624513.60872,07D,00,00,F5,A0,00,3F,EF,FE
-1496624513.62117,078,54,29,00,10,00,00,00,00
-1496624513.62804,076,36,BD,C0,80,00,00,00,00
-1496624513.62829,077,01,B5,08,A1,7F,F8,01,FB
-1496624513.62855,07D,00,00,F4,B0,00,3F,EF,FE
-1496624513.64056,078,01,28,80,10,00,00,00,00
-1496624513.64905,076,36,E1,C0,80,00,00,00,00
-1496624513.64907,077,01,B5,08,A3,7F,F7,F5,FC
-1496624513.64908,07D,00,00,F3,C0,00,3F,EF,FE
-1496624513.66081,078,01,28,80,10,00,00,00,00
-1496624513.66805,076,37,09,C0,80,00,00,00,00
-1496624513.6683,077,01,B6,08,A0,7F,F7,F9,F9
-1496624513.66855,07D,00,00,F2,D0,00,3F,EF,FE
-1496624513.68108,078,00,28,00,10,00,00,00,00
-1496624513.68805,076,37,37,C0,80,00,00,00,00
-1496624513.6883,077,01,B7,08,9F,7F,F7,FD,FA
-1496624513.68856,07D,00,00,F1,E0,00,3F,EF,FE
-1496624513.70081,078,01,28,80,10,00,00,00,00
-1496624513.70868,076,37,6C,C0,80,00,00,00,00
-1496624513.70893,077,01,B8,08,9F,7F,F7,FD,FB
-1496624513.70895,07D,00,01,EF,F0,00,3F,EF,FE
-1496624513.72093,078,55,29,80,10,00,00,00,00
-1496624513.72806,076,37,A6,C0,80,00,00,00,00
-1496624513.7283,077,01,BA,08,9C,7F,F7,F1,FA
-1496624513.72856,07D,00,04,FB,00,00,3F,EF,FE
-1496624513.74131,078,00,28,00,10,00,00,00,00
-1496624513.74806,076,37,E6,C0,80,00,00,00,00
-1496624513.74831,077,01,BB,08,9B,7F,F7,ED,F8
-1496624513.74857,07D,00,07,F7,10,00,3F,EF,FE
-1496624513.7607,078,01,28,80,10,00,00,00,00
-1496624513.76831,076,38,2A,C0,80,00,00,00,00
-1496624513.76844,077,01,BB,08,97,7F,F7,F5,F7
-1496624513.76881,07D,00,08,F5,20,00,3F,EF,FE
-1496624513.78096,078,01,28,80,10,00,00,00,00
-1496624513.78885,076,38,6F,C0,80,00,00,00,00
-1496624513.78886,077,01,BB,08,93,7F,F7,F5,FC
-1496624513.78899,07D,00,08,F4,30,00,3F,EF,FE
-1496624513.80119,078,00,28,00,10,00,00,00,00
-1496624513.80909,076,38,B4,C0,80,00,00,00,00
-1496624513.8091,077,01,BC,08,8E,7F,F7,E9,FB
-1496624513.80911,07D,00,0A,F1,40,00,3F,EF,FE
-1496624513.82144,078,55,29,80,10,00,00,00,00
-1496624513.82858,076,38,F7,C0,80,00,00,00,00
-1496624513.82859,077,01,BE,08,88,7F,F7,E1,F9
-1496624513.8286,07D,00,0A,F0,50,00,3F,EF,FE
-1496624513.84096,078,01,28,80,10,00,00,00,00
-1496624513.84897,076,39,39,C0,80,00,00,00,00
-1496624513.84898,077,01,BF,08,80,7F,F7,F1,FB
-1496624513.84913,07D,00,0B,EE,60,00,3F,EF,FE
-1496624513.86134,078,00,28,00,10,00,00,00,00
-1496624513.86807,076,39,78,C0,80,00,00,00,00
-1496624513.86832,077,01,C1,08,79,7F,F7,E5,FB
-1496624513.86858,07D,00,0E,EA,70,00,3F,EF,FE
-1496624513.88045,078,01,28,80,10,00,00,00,00
-1496624513.88883,076,39,B5,C0,80,00,00,00,00
-1496624513.88885,077,01,C2,08,72,7F,F7,E1,FD
-1496624513.88886,07D,00,10,E7,80,00,3F,EF,FE
-1496624513.90048,078,01,28,80,10,00,00,00,00
-1496624513.90833,076,39,F1,C0,80,00,00,00,00
-1496624513.90834,077,01,C3,08,6C,7F,F7,DD,FA
-1496624513.90864,07D,00,11,E5,90,00,3F,EF,FE
-1496624513.9206,078,54,29,00,10,00,00,00,00
-1496624513.92834,076,3A,2B,C0,80,00,00,00,00
-1496624513.92835,077,01,C4,08,65,7F,F7,DD,FA
-1496624513.92848,07D,00,13,E2,A0,00,3F,EF,FE
-1496624513.94146,078,01,28,80,10,00,00,00,00
-1496624513.94834,076,3A,66,C0,80,00,00,00,00
-1496624513.94836,077,01,C5,08,5E,7F,F7,E5,FA
-1496624513.94849,07D,00,14,E0,B0,00,3F,EF,FE
-1496624513.96046,078,01,28,80,10,00,00,00,00
-1496624513.96921,076,3A,9C,C0,80,00,00,00,00
-1496624513.96923,077,01,C6,08,5A,7F,F7,E1,FD
-1496624513.96924,07D,00,16,DD,C0,00,3F,EF,FE
-1496624513.9805,078,00,28,00,10,00,00,00,00
-1496624513.98896,076,3A,D1,C0,80,00,00,00,00
-1496624513.98898,077,01,C7,08,55,7F,F7,E1,FB
-1496624513.98899,07D,00,17,DB,D0,00,3F,EF,FE
-1496624514.00047,078,01,28,80,10,00,00,00,00
-1496624514.00863,076,3B,03,C0,80,00,00,00,00
-1496624514.00864,077,01,C8,08,52,7F,F7,ED,FA
-1496624514.00864,07D,00,19,D8,E0,00,3F,EF,FE
-1496624514.0205,078,55,29,80,10,00,00,00,00
-1496624514.02809,076,3B,31,C0,80,00,00,00,00
-1496624514.02822,077,01,C8,08,4E,7F,F7,F1,FB
-1496624514.02847,07D,00,19,D7,F0,00,3F,EF,FE
-1496624514.04047,078,00,28,00,10,00,00,00,00
-1496624514.04835,076,3B,5C,C0,80,00,00,00,00
-1496624514.04837,077,01,C8,08,49,7F,F7,ED,FF
-1496624514.0485,07D,00,19,E6,00,00,3F,EF,FE
-1496624514.06048,078,01,28,80,10,00,00,00,00
-1496624514.0691,076,3B,84,C0,80,00,00,00,00
-1496624514.06912,077,01,CA,08,48,7F,F7,ED,FD
-1496624514.06913,07D,00,19,E5,10,00,3F,EF,FE
-1496624514.08049,078,01,28,80,10,00,00,00,00
-1496624514.08837,076,3B,A9,C0,80,00,00,00,00
-1496624514.0885,077,01,CB,08,44,7F,F7,F1,FD
-1496624514.08873,07D,00,19,E4,20,00,3F,EF,FE
-1496624514.10063,078,00,28,00,10,00,00,00,00
-1496624514.10837,076,3B,CD,C0,80,00,00,00,00
-1496624514.10838,077,01,CB,08,41,7F,F7,F5,FD
-1496624514.10864,07D,00,19,E3,30,00,3F,EF,FE
-1496624514.1206,078,55,29,80,10,00,00,00,00
-1496624514.12813,076,3B,EF,C0,80,00,00,00,00
-1496624514.12825,077,01,CB,08,3E,7F,F7,FD,FF
-1496624514.12848,07D,00,19,E2,40,00,3F,EF,FE
-1496624514.14061,078,01,28,80,10,00,00,00,00
-1496624514.149,076,3C,0F,C0,80,00,00,00,00
-1496624514.14901,077,01,CC,08,3A,7F,F7,F9,FF
-1496624514.14902,07D,00,19,E1,50,00,3F,EF,FE
-1496624514.16073,078,00,28,00,10,00,00,00,00
-1496624514.16811,076,3C,2D,C0,80,00,00,00,00
-1496624514.16836,077,01,CC,08,3B,7F,F7,FA,00
-1496624514.16849,07D,00,19,E0,60,00,3F,EF,FE
-1496624514.1805,078,01,28,80,10,00,00,00,00
-1496624514.18801,076,3C,47,C0,80,00,00,00,00
-1496624514.18824,077,01,CD,08,38,7F,F8,05,FF
-1496624514.18849,07D,00,19,DF,70,00,3F,EF,FE
-1496624514.20061,078,01,28,80,10,00,00,00,00
-1496624514.20839,076,3C,5E,C0,80,00,00,00,00
-1496624514.2084,077,01,CD,08,36,7F,F8,01,FD
-1496624514.20856,07D,00,19,DE,80,00,3F,EF,FE
