Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624510.58228,04C,20,6B,BF,00,00,00,00,00
-1496624510.58253,091,FF,FE,80,9B,F0,F4,30,00
-1496624510.58278,092,6F,AC,6F,76,0F,A0,16,F4
-1496624510.5854,3A6,00,40,0A,0C,5F,00,00,00
-1496624510.58803,165,10,C3,4B,00,00,00,00,00
-1496624510.58804,167,72,80,3A,09,FF,E0,00,00
-1496624510.58816,076,36,49,C0,80,00,00,00,00
-1496624510.58828,077,01,60,08,81,7F,F7,FD,F6
-1496624510.5884,07D,00,00,FC,30,00,3F,EF,FE
-1496624510.58865,082,79,08,94,00,A9,80,40,00
-1496624510.5889,085,74,41,80,00,44,C0,7C,7E
-1496624510.58915,200,02,95,80,00,80,38,01,46
-1496624510.5894,213,FF,FF,08,04,00,02,04,40
-1496624510.58965,214,80,00,00,00,00,00,7C,30
-1496624510.58978,202,0C,96,0A,72,60,EE,01,64
-1496624510.59003,204,C4,00,7D,02,43,FB,12,20
-1496624510.59028,216,61,D1,34,BF,82,00,22,55
-1496624510.59053,217,01,4A,01,24,01,42,01,18
-1496624510.59078,415,01,65,E0,8E,0F,FF,0F,FF
-1496624510.59103,416,5B,00,F3,00,01,00,00,00
-1496624510.59128,4B0,9F,00,00,00,30,00,00,FC
-1496624510.59153,596,96,00,FF,FF,FF,FF,FF,FF
-1496624510.59178,091,FF,FE,80,9D,ED,F5,30,00
-1496624510.59203,092,6F,B2,6F,76,0F,A0,0F,F5
-1496624510.59228,230,00,02,00,00,00,00,00,00
-1496624510.59253,25C,01,F0,06,4B,24,18,82,6F
-1496624510.59641,186,14,32,01,F4,00,ED,04,00
-1496624510.59642,187,D8,14,08,00,00,B0,00,00
-1496624510.59653,242,00,EB,20,0B,E7,00,00,01
-1496624510.59678,047,20,00,00,00,00,00,00,00
-1496624510.59816,167,72,80,3A,09,FF,E0,00,00
-1496624510.5984,202,0C,95,12,72,60,EE,01,64
-1496624510.59842,204,C8,00,7D,02,43,FA,12,20
-1496624510.59842,217,01,4A,01,24,01,42,01,18
-1496624510.59843,25C,01,F3,06,51,24,18,82,70
-1496624510.59856,085,74,41,80,00,44,D0,7C,7D
-1496624510.5989,3CC,80,00,00,00,00,00,00,00
-1496624510.60028,3A8,E0,00,9E,E2,00,00,00,00
-1496624510.60166,078,01,28,80,10,00,00,00,00
-1496624510.6019,091,FF,FE,80,A2,E7,F6,30,00
-1496624510.60215,092,6F,AD,6F,72,0F,A0,17,F6
-1496624510.60728,165,10,C3,4B,00,00,00,00,00
-1496624510.60891,167,72,80,3C,09,FF,E0,00,00
-1496624510.60892,076,36,49,C0,80,00,00,00,00
-1496624510.60893,077,01,60,08,81,7F,F7,F5,F9
-1496624510.60894,07D,00,00,FB,40,00,3F,EF,FE
-1496624510.60894,082,79,08,94,04,A9,80,40,00
-1496624510.60895,085,74,41,80,00,43,E0,7C,7D
-1496624510.60928,178,02,21,02,02,4E,5F,CE,4D
-1496624510.60953,213,FF,FF,08,04,00,02,04,40
-1496624510.60978,214,80,00,00,00,00,00,7B,40
-1496624510.60991,216,62,D2,36,C0,82,00,23,54
-1496624510.61016,217,01,4A,01,25,01,42,01,19
-1496624510.61041,415,01,67,E4,8B,0F,FF,0F,FF
-1496624510.61066,200,02,95,80,00,80,38,03,44
-1496624510.6109,3CA,FF,80,08,00,00,00,00,00
-1496624510.61116,202,0C,94,1A,72,60,EE,01,64
-1496624510.6114,204,CC,00,7D,02,43,F9,12,20
-1496624510.61166,4B0,9F,00,00,00,40,00,00,FB
-1496624510.61191,091,FF,FE,80,A0,E8,F7,30,00
-1496624510.61216,092,6F,AA,6F,6A,0F,A0,21,F7
-1496624510.61353,230,00,02,00,00,00,00,00,00
-1496624510.61354,25C,01,F4,06,4A,24,18,82,6F
-1496624510.61616,186,14,32,01,F4,00,ED,04,00
-1496624510.61617,187,D8,14,08,00,00,B0,00,00
-1496624510.61628,18A,00,20,18,00,14,00,00,00
-1496624510.61641,42C,88,00,00,00,54,A0,00,00
-1496624510.61778,047,20,00,00,00,00,00,00,00
-1496624510.6178,167,72,80,3D,09,FF,E0,00,00
-1496624510.61791,202,0C,91,22,72,62,EE,01,66
-1496624510.61803,217,01,4C,01,25,01,42,01,19
-1496624510.61828,204,D0,00,7D,02,43,F8,12,20
-1496624510.61856,25C,01,F1,06,50,24,18,82,6E
-1496624510.61878,085,74,42,80,00,41,F0,7C,7D
-1496624510.62141,3A8,E0,00,9E,E0,00,00,00,00
-1496624510.62166,078,54,29,00,10,00,00,00,00
-1496624510.62167,422,00,00,00,8E,3C,12,FF,00
-1496624510.62178,423,AB,A0,00,00,00,00,00,00
-1496624510.62179,430,37,01,58,34,C8,79,F7,00
-1496624510.62191,091,FF,FE,80,9F,E8,F8,30,00
-1496624510.62216,092,6F,AC,6F,79,0F,A0,0F,F8
-1496624510.62728,165,10,C3,4B,00,00,00,00,00
-1496624510.6273,167,72,80,3C,09,FF,E0,00,00
-1496624510.62891,076,36,4A,C0,80,00,00,00,00
-1496624510.62892,077,01,60,08,82,7F,F7,ED,F8
-1496624510.62893,07D,00,00,FA,50,00,3F,EF,FE
-1496624510.62894,082,79,08,94,00,A9,80,40,00
-1496624510.62895,085,74,43,80,00,4F,00,7C,7D
-1496624510.62903,200,02,95,80,00,80,38,05,42
-1496624510.62941,202,0C,90,2A,72,62,EE,01,66
-1496624510.62953,213,FF,FF,08,04,00,02,04,40
-1496624510.62978,204,D4,00,7D,02,43,F7,12,3B
-1496624510.63004,214,80,00,00,00,00,00,7A,50
-1496624510.63028,216,62,D4,36,C2,82,00,00,00
-1496624510.63053,217,01,4C,01,25,01,43,01,19
-1496624510.63078,230,00,02,00,00,00,00,00,00
-1496624510.63103,3CC,80,00,00,00,00,00,00,00
-1496624510.63128,415,01,68,E8,89,0F,FF,0F,FF
-1496624510.63153,4B0,9F,00,00,00,50,00,00,FA
-1496624510.63178,25C,01,EF,06,4B,24,18,82,6E
-1496624510.63203,091,FF,FE,80,A1,E5,F9,30,00
-1496624510.63216,092,6F,A8,6F,79,0F,A0,12,F9
-1496624510.63616,242,00,EB,20,0A,E7,00,00,01
-1496624510.63617,186,14,32,01,F4,00,ED,04,00
-1496624510.63618,187,D7,14,08,00,00,C0,00,00
-1496624510.63754,047,20,00,00,00,00,00,00,00
-1496624510.63755,167,72,80,3A,09,FF,E0,00,00
-1496624510.63766,202,0C,8E,32,72,64,EE,01,67
-1496624510.63778,204,D8,00,7D,02,46,F6,12,3B
-1496624510.63803,217,01,4C,01,25,01,43,01,19
-1496624510.63828,25C,01,F0,06,51,24,18,82,70
-1496624510.63856,085,74,44,80,00,4C,10,7C,7E
-1496624510.64116,3A8,E0,00,9E,DE,00,00,00,00
-1496624510.64141,3CA,FF,80,08,00,00,00,00,00
-1496624510.64142,078,01,28,80,10,00,00,00,00
-1496624510.64279,091,FF,FE,80,A6,DF,FA,30,00
-1496624510.6428,092,6F,AC,6F,77,0F,A0,0F,FA
-1496624510.64791,165,10,C3,4B,00,00,00,00,00
-1496624510.64792,167,72,80,3B,09,FF,E0,00,00
-1496624510.64804,076,36,4C,C0,80,00,00,00,00
-1496624510.64816,077,01,61,08,82,7F,F7,E9,FA
-1496624510.64841,07D,00,00,F9,60,00,3F,EF,FE
-1496624510.64866,082,79,08,94,00,A9,80,40,00
-1496624510.64891,085,74,44,80,00,4C,20,7C,7D
-1496624510.64916,200,02,95,80,00,80,38,07,40
-1496624510.64929,213,FF,FF,08,04,00,02,04,40
-1496624510.64954,214,80,00,00,00,00,00,79,60
-1496624510.64979,202,0C,8D,3A,72,64,EE,01,67
-1496624510.65004,204,DC,00,7D,02,46,F5,12,40
-1496624510.65028,216,63,D5,37,C3,82,00,01,00
-1496624510.65066,217,01,4C,01,25,01,43,01,19
-1496624510.65079,415,01,69,EC,87,0F,FF,0F,FF
-1496624510.65104,4B0,9F,00,00,00,60,00,00,F9
-1496624510.65254,230,00,02,00,00,00,00,00,00
-1496624510.65255,091,FF,FE,80,A6,DE,FB,30,00
-1496624510.65256,092,6F,A7,6F,73,0F,A0,17,FB
-1496624510.65266,25C,01,F2,06,4B,24,18,82,70
-1496624510.65529,186,14,32,01,F4,00,ED,04,00
-1496624510.6553,187,D7,14,08,00,00,C0,00,00
-1496624510.65791,047,20,00,00,00,00,00,00,00
-1496624510.65793,167,72,80,3D,09,FF,E0,00,00
-1496624510.65804,202,0C,8B,42,72,64,EE,01,68
-1496624510.65816,204,E0,00,7D,02,46,F4,12,3B
-1496624510.65818,217,01,4C,01,25,01,43,01,18
-1496624510.65829,25C,01,F3,06,50,24,18,82,6F
-1496624510.65856,085,74,44,80,00,4B,30,7C,7D
-1496624510.65879,3CC,00,00,00,00,00,00,00,00
-1496624510.66141,3A8,E0,00,9E,E0,00,00,00,00
-1496624510.66166,078,01,28,80,10,00,00,00,00
-1496624510.66191,091,FF,FE,80,A7,DC,FC,30,00
-1496624510.66217,092,6F,A3,6F,74,0F,A0,19,FC
-1496624510.66604,42C,88,00,00,00,54,A0,00,00
-1496624510.66741,165,10,C3,4B,00,00,00,00,00
-1496624510.66743,167,72,80,3E,09,FF,E0,00,00
-1496624510.66904,076,36,4D,C0,80,00,00,00,00
-1496624510.66905,077,01,61,08,84,7F,F7,E9,F9
-1496624510.66906,07D,00,00,F8,70,00,3F,EF,FE
-1496624510.66907,082,7A,08,94,00,A9,80,40,00
-1496624510.66907,085,74,44,80,00,4A,40,7C,7D
-1496624510.66916,083,00,20,00,00,00,00,00,00
-1496624510.66941,200,02,95,80,00,80,38,09,3E
-1496624510.66966,202,0C,8A,4A,72,66,EE,01,68
-1496624510.66978,204,E4,00,7D,02,47,F3,12,3B
-1496624510.67004,213,FF,FF,08,04,00,02,04,40
-1496624510.67028,214,80,00,00,00,00,00,78,70
-1496624510.67066,216,65,D7,38,C5,82,00,02,43
-1496624510.67078,217,01,4C,01,25,01,43,01,18
-1496624510.67103,230,00,02,00,00,00,00,00,00
-1496624510.67128,2A1,FF,FF,FF,FF,00,00,00,00
-1496624510.67153,3CA,FF,80,08,00,00,00,00,00
-1496624510.67178,415,01,69,F0,86,0F,FF,0F,FF
-1496624510.67216,25C,01,F1,06,4C,24,18,82,6E
-1496624510.67229,4B0,9F,00,00,00,70,00,00,F8
-1496624510.67253,091,FF,FE,80,A6,DC,FD,30,00
-1496624510.67278,092,6F,AC,6F,74,0F,A0,0F,FD
-1496624510.67541,242,00,EB,20,0A,E7,00,00,01
-1496624510.67542,186,14,32,01,F4,00,ED,04,00
-1496624510.67553,187,D7,14,08,00,00,C0,00,00
-1496624510.67704,455,00,00,00,00,00,00,00,00
-1496624510.67705,047,20,00,00,00,00,00,00,00
-1496624510.67728,167,72,80,3C,09,FF,E0,00,00
-1496624510.67867,202,0C,89,52,72,66,EE,01,68
-1496624510.67868,217,01,4C,01,25,01,43,01,18
-1496624510.67879,204,E8,00,7D,02,47,F2,12,40
-1496624510.6788,085,74,45,80,00,48,50,7C,7D
-1496624510.67881,25C,01,EF,06,50,24,18,82,6F
-1496624510.68142,3A8,E0,00,9E,E4,00,00,00,00
-1496624510.68154,3D8,00,00,00,00,80,45,F0,00
-1496624510.68155,078,00,28,00,10,00,00,00,00
-1496624510.68166,3CD,00,00,00,FF,FF,00,00,00
-1496624510.68204,04A,02,00,00,18,00,00,00,00
-1496624510.68229,04B,00,00,18,D8,C0,18,C0,00
-1496624510.68254,04C,20,6B,BF,00,00,00,00,00
-1496624510.68279,091,FF,FE,80,AB,D6,FE,30,00
-1496624510.68304,092,6F,A6,6F,7A,0F,A0,0E,FE
-1496624510.68842,167,72,80,3A,09,FF,E0,00,00
-1496624510.68843,165,10,C3,4B,00,00,00,00,00
-1496624510.68844,076,36,4D,C0,80,00,00,00,00
-1496624510.68845,077,01,62,08,84,7F,F7,F1,F8
-1496624510.68845,07D,00,00,F7,80,00,3F,EF,FE
-1496624510.68866,082,7A,08,94,00,A9,80,40,00
-1496624510.68892,085,74,46,80,00,45,60,7C,7E
-1496624510.68916,200,02,95,80,00,80,38,0B,3C
-1496624510.68929,202,0C,88,5A,72,60,EE,01,68
-1496624510.68954,213,FF,FF,08,04,00,02,03,40
-1496624510.68979,204,EC,00,7D,02,49,F1,12,56
-1496624510.69017,214,80,00,00,00,00,00,77,80
-1496624510.69029,216,66,D8,3A,C6,82,00,03,25
-1496624510.69054,217,01,4C,01,26,01,44,01,1A
-1496624510.69079,230,00,02,00,00,00,00,00,00
-1496624510.69104,3CC,00,00,00,00,00,00,00,00
-1496624510.69129,415,01,69,F4,85,0F,FF,0F,FF
-1496624510.69167,416,5C,00,F2,00,01,00,00,00
-1496624510.69179,4B0,9F,00,00,00,80,00,00,F7
-1496624510.69205,25C,01,F0,06,4D,24,18,82,70
-1496624510.69217,091,FF,FE,80,AA,D6,FF,30,00
-1496624510.69242,092,6F,AB,6F,75,0F,A0,0D,FF
-1496624510.69629,186,14,32,01,F4,00,ED,04,00
-1496624510.69642,187,D7,14,08,00,00,C0,00,00
-1496624510.69779,047,20,00,00,00,00,00,00,00
-1496624510.6978,167,72,80,3B,09,FF,E0,00,00
-1496624510.69792,202,0C,87,62,72,60,EE,01,68
-1496624510.69793,204,F0,00,7D,02,49,F0,12,56
-1496624510.69804,217,01,4C,01,26,01,44,01,1A
-1496624510.69829,25C,01,F2,06,50,24,18,82,70
-1496624510.69855,085,74,46,80,00,44,70,7C,7E
-1496624510.70117,3A8,E0,00,9E,E8,00,00,00,00
-1496624510.70129,3CA,FF,80,08,00,00,00,00,00
-1496624510.7013,078,01,28,80,10,00,00,00,00
-1496624510.70267,091,FF,FE,80,AA,D5,00,30,00
-1496624510.70279,092,6F,AC,6F,70,0F,A0,10,00
-1496624510.70792,165,10,C3,4B,00,00,00,00,00
-1496624510.70805,167,72,80,3D,09,FF,E0,00,00
-1496624510.70806,076,36,4E,C0,80,00,00,00,00
-1496624510.70829,077,01,62,08,85,7F,F7,ED,FA
-1496624510.70855,07D,00,00,F6,90,00,3F,EF,FE
-1496624510.70879,082,7A,08,94,00,A9,80,40,00
-1496624510.70904,085,74,46,80,00,44,80,7C,7D
-1496624510.70929,178,02,21,02,02,4E,5F,CE,4D
-1496624510.70954,213,FF,FF,08,04,00,02,03,40
-1496624510.70967,214,80,00,00,00,00,00,76,90
-1496624510.70992,216,68,DA,3B,C7,82,00,04,46
-1496624510.71017,217,01,4C,01,25,01,44,01,1A
-1496624510.71042,415,01,6A,F8,83,0F,FF,0F,FF
-1496624510.71067,4B0,9F,00,00,00,90,00,00,F6
-1496624510.71092,200,02,95,80,00,80,38,0D,3A
-1496624510.71117,202,0C,86,6A,72,60,EE,01,68
-1496624510.71142,204,F4,00,7D,02,49,EF,12,3B
-1496624510.71279,091,FF,FE,80,AC,D2,01,30,00
-1496624510.71292,092,6F,A3,6F,7A,0F,A0,0E,01
-1496624510.71293,230,00,02,00,00,00,00,00,00
-1496624510.71329,25C,01,F2,06,4C,24,18,82,6F
-1496624510.71593,186,14,32,01,F4,00,ED,04,00
-1496624510.71617,187,D7,14,08,00,00,C0,00,00
-1496624510.71619,18A,00,20,18,00,14,00,00,00
-1496624510.7162,242,00,EB,20,0A,E7,00,00,01
-1496624510.7162,40A,C1,00,33,46,41,36,50,30
-1496624510.71621,42C,88,00,00,00,54,A0,00,00
-1496624510.71755,047,20,00,00,00,00,00,00,00
-1496624510.71767,167,72,80,3D,09,FF,E0,00,00
-1496624510.71768,202,0C,84,72,72,62,EE,01,69
-1496624510.7178,204,F8,00,7D,02,48,EE,12,36
-1496624510.71804,217,01,4C,01,25,01,44,01,1A
-1496624510.71829,25C,01,F0,06,50,24,18,82,6E
-1496624510.71855,085,74,46,80,00,43,90,7C,7D
-1496624510.71879,3CC,00,00,00,00,00,00,00,00
-1496624510.72142,3A8,E0,00,9E,E8,00,00,00,00
-1496624510.72167,078,55,29,80,10,00,00,00,00
-1496624510.72168,422,00,00,00,8E,3C,12,FF,00
-1496624510.72169,423,AB,A0,00,00,00,00,00,00
-1496624510.7217,430,37,01,58,34,C8,79,77,00
-1496624510.72317,091,FF,FE,80,AB,D2,02,30,00
-1496624510.72318,092,6F,B2,6F,76,0F,A0,02,02
-1496624510.7283,165,10,C3,4B,00,00,00,00,00
-1496624510.72831,167,72,80,3B,09,FF,E0,00,00
-1496624510.72842,076,36,4F,C0,80,00,00,00,00
-1496624510.72843,077,01,62,08,86,7F,F7,E5,F7
-1496624510.72855,07D,00,00,F5,A0,00,3F,EF,FE
-1496624510.72867,082,79,08,94,04,A9,80,40,00
-1496624510.72892,085,74,46,80,00,42,A0,7C,7D
-1496624510.72917,200,02,95,80,00,80,38,0F,38
-1496624510.72942,202,0C,83,7A,72,62,EE,01,69
-1496624510.72955,204,FC,00,7D,02,48,ED,12,36
-1496624510.7298,213,FF,FF,08,04,00,02,03,40
-1496624510.73005,214,80,00,00,00,00,00,75,A0
-1496624510.7303,216,68,DB,3B,C7,82,00,05,47
-1496624510.73055,217,01,4C,01,25,01,44,01,1A
-1496624510.7308,230,00,02,00,00,00,00,00,00
-1496624510.73105,3CA,FF,80,08,00,00,00,00,00
-1496624510.7313,415,01,6A,FC,82,0F,FF,0F,FF
-1496624510.73155,4B0,9F,00,00,00,A0,00,00,F5
-1496624510.73179,25C,01,F1,06,4C,24,18,82,6F
-1496624510.73217,091,FF,FE,80,A6,D6,03,30,00
-1496624510.73242,092,6F,A4,6F,7B,0F,A0,0A,03
-1496624510.73642,186,14,32,01,F4,00,ED,04,00
-1496624510.73643,187,D6,14,08,00,00,D0,00,00
-1496624510.7378,047,20,00,00,00,00,00,00,00
-1496624510.73781,167,72,80,3A,09,FF,E0,00,00
-1496624510.73792,202,0C,92,02,72,62,EE,01,69
-1496624510.73805,217,01,4C,01,25,01,43,01,1B
-1496624510.7383,204,C0,00,7D,02,48,FC,12,30
-1496624510.73855,085,74,47,80,00,3F,B0,7C,7E
-1496624510.7388,25C,01,F5,06,50,24,18,82,70
-1496624510.74142,3A8,E0,00,9E,E8,00,00,00,00
-1496624510.74155,078,00,28,00,10,00,00,00,00
-1496624510.74293,091,FF,FE,80,A6,D5,04,30,00
-1496624510.74305,092,6F,A6,6F,74,0F,A0,0E,04
-1496624510.74818,165,10,C3,4B,00,00,00,00,00
-1496624510.74819,350,00,00,00,00,00,00,00,00
-1496624510.74842,167,72,80,3B,09,FF,E0,00,00
-1496624510.74844,076,36,4F,C0,80,00,00,00,00
-1496624510.74844,077,01,62,08,84,7F,F7,E5,F9
-1496624510.74855,07D,00,00,F4,B0,00,3F,EF,FE
-1496624510.74867,082,79,08,94,04,A9,80,40,00
-1496624510.7488,085,74,47,80,00,3F,C0,7C,7D
-1496624510.74905,200,02,95,80,00,80,38,01,46
-1496624510.7493,202,0C,91,0A,72,64,EE,01,69
-1496624510.74955,213,FF,FF,08,04,00,02,03,40
-1496624510.7498,214,80,00,00,00,00,00,74,B0
-1496624510.75005,204,C4,00,7D,02,46,FB,12,36
-1496624510.7503,216,69,DC,3D,C9,82,00,06,39
-1496624510.75055,217,01,4C,01,25,01,43,01,1B
-1496624510.7508,3CC,00,00,00,00,00,00,00,00
-1496624510.75105,3E0,00,00,00,00,80,00,00,00
-1496624510.7513,415,01,6A,C0,91,0F,FF,0F,FF
-1496624510.75155,4B0,9F,00,00,00,B0,00,00,F4
-1496624510.7518,230,00,02,00,00,00,00,00,00
-1496624510.75318,091,FF,FE,80,A9,D1,05,30,00
-1496624510.75319,092,6F,AF,6F,75,0F,A0,03,05
-1496624510.7533,25C,01,F5,06,4B,24,18,82,6F
-1496624510.75618,242,00,EB,20,0A,E7,00,00,01
-1496624510.75619,186,14,32,01,F4,00,ED,04,00
-1496624510.7562,187,D6,14,08,00,00,D0,00,00
-1496624510.75755,047,20,00,00,00,00,00,00,00
-1496624510.75756,167,72,80,3C,09,FF,E0,00,00
-1496624510.7578,202,0C,90,12,72,64,EE,01,69
-1496624510.75781,204,C8,00,7D,02,46,FA,12,36
-1496624510.75805,217,01,4C,01,25,01,44,01,1C
-1496624510.7583,25C,01,F2,06,51,24,18,82,6E
-1496624510.75855,085,74,47,80,00,3E,D0,7C,7D
-1496624510.76117,3A8,E0,00,9E,E8,00,00,00,00
-1496624510.76143,3CA,FF,80,08,00,00,00,00,00
-1496624510.76144,078,01,28,80,10,00,00,00,00
-1496624510.7628,091,FF,FE,80,A5,D4,06,30,00
-1496624510.76292,092,6F,A0,6F,74,0F,A0,12,06
-1496624510.76555,42C,88,00,00,00,54,A0,00,00
-1496624510.76818,165,10,C3,4B,00,00,00,00,00
-1496624510.76843,167,72,80,3B,09,FF,E0,00,00
-1496624510.76844,076,36,50,C0,80,00,00,00,00
-1496624510.76845,077,01,62,08,85,7F,F7,F1,F8
-1496624510.76846,07D,00,00,F3,C0,00,3F,EF,FE
-1496624510.76868,082,78,08,94,04,A9,80,40,00
-1496624510.76892,085,74,48,80,00,3B,E0,7C,7E
-1496624510.76918,081,00,00,00,00,00,00,00,00
-1496624510.76943,200,02,95,80,00,80,38,03,44
-1496624510.76968,083,00,20,00,00,00,00,00,00
-1496624510.76993,202,0C,8F,1A,72,66,EE,01,69
-1496624510.77005,204,CC,00,7D,02,46,F9,12,36
-1496624510.7703,213,FF,FF,08,04,00,02,03,40
-1496624510.77055,214,80,00,00,00,00,00,73,C0
-1496624510.7708,216,6B,DE,3E,CA,82,00,07,38
-1496624510.77105,217,01,4D,01,25,01,44,01,1C
-1496624510.7713,230,00,02,00,00,00,00,00,00
-1496624510.77155,2A1,FF,FF,FF,FF,00,00,00,00
-1496624510.7718,3A7,00,40,0A,0C,5F,00,00,00
-1496624510.77206,33B,00,00,00,00,00,00,00,00
-1496624510.7723,091,FF,FE,80,A2,D6,07,30,00
-1496624510.77255,092,6F,B1,6F,72,0F,A0,02,07
-1496624510.7728,25C,01,F0,06,4B,24,18,82,6F
-1496624510.77305,3E6,00,01,04,08,80,00,00,00
-1496624510.7733,415,01,69,C4,91,0F,FF,0F,FF
-1496624510.77355,4B0,9F,00,00,00,C0,00,00,F3
-1496624510.77618,186,14,32,01,F4,00,ED,04,00
-1496624510.77619,187,D6,14,08,00,00,D0,00,00
-1496624510.77655,455,00,00,00,00,00,00,00,00
-1496624510.7768,047,20,00,00,00,00,00,00,00
-1496624510.77818,167,72,80,3A,09,FF,E0,00,00
-1496624510.77843,202,0C,8F,22,72,66,EE,01,68
-1496624510.77844,204,D0,00,7D,02,46,F8,12,36
-1496624510.77845,217,01,4D,01,25,01,44,01,1C
-1496624510.77846,25C,01,F2,06,51,24,18,82,6F
-1496624510.77847,085,74,48,80,00,3B,F0,7C,7D
-1496624510.7788,3CC,00,00,00,00,00,00,00,00
-1496624510.78143,3A8,E0,00,9E,E6,00,00,00,00
-1496624510.78155,078,01,28,80,10,00,00,00,00
-1496624510.78293,04A,02,00,00,18,00,00,00,00
-1496624510.78305,04B,00,00,18,D8,C0,18,C0,00
-1496624510.78306,04C,20,6B,BF,00,00,00,00,00
-1496624510.78318,091,FF,FE,80,9D,DA,08,30,00
-1496624510.78319,092,6F,AB,6F,76,0F,A0,03,08
-1496624510.78455,3A6,00,40,0A,0C,5F,00,00,00
-1496624510.78843,165,10,C3,4B,00,00,00,00,00
-1496624510.78844,167,72,80,3A,09,FF,E0,00,00
-1496624510.78856,076,36,50,C0,80,00,00,00,00
-1496624510.78881,077,01,63,08,83,7F,F7,F5,F8
-1496624510.78882,07D,00,00,F2,D0,00,3F,EF,FE
-1496624510.78883,082,79,08,94,04,A9,80,40,00
-1496624510.78883,085,74,49,80,00,49,00,7C,7D
-1496624510.78905,200,02,95,80,00,80,38,05,42
-1496624510.7893,202,0C,8E,2A,72,66,EE,01,68
-1496624510.78955,213,FF,FF,08,04,00,02,03,40
-1496624510.7898,204,D4,00,7D,02,46,F7,12,36
-1496624510.79006,214,80,00,00,00,00,00,72,D0
-1496624510.7903,216,6C,DF,40,CC,82,00,08,2D
-1496624510.79055,217,01,4D,01,25,01,44,01,1D
-1496624510.7908,230,00,02,00,00,00,00,00,00
-1496624510.79105,3CA,FF,80,08,00,00,00,00,00
-1496624510.79118,415,01,6A,C8,8F,0F,FF,0F,FF
-1496624510.79155,416,5D,00,F1,00,01,00,00,00
-1496624510.79168,4B0,9F,00,00,00,D0,00,00,F2
-1496624510.79193,25C,01,F4,06,4B,24,18,82,70
-1496624510.7923,091,FF,FE,80,A1,D5,09,30,00
-1496624510.79255,092,6F,A7,6F,77,0F,A0,05,09
-1496624510.79656,242,00,EB,20,0A,E7,00,00,01
-1496624510.79657,186,14,31,01,F4,00,ED,04,00
-1496624510.79658,187,D6,14,08,00,00,D0,00,00
-1496624510.7968,047,20,00,00,00,00,00,00,00
-1496624510.79818,167,72,80,3B,09,FF,E0,00,00
-1496624510.79856,202,0C,8C,32,72,60,EE,01,69
-1496624510.79857,217,01,4D,01,25,01,44,01,1D
-1496624510.79858,204,D8,00,7D,02,46,F6,12,40
-1496624510.79859,085,74,4A,80,00,47,10,7C,7D
-1496624510.79868,25C,01,F3,06,50,24,18,82,6F
-1496624510.80143,3A8,E0,00,9E,E4,00,00,00,00
-1496624510.80144,078,00,28,00,10,00,00,00,00
-1496624510.80281,091,FF,FE,80,A2,D3,0A,30,00
-1496624510.80293,092,6F,AA,6F,76,0F,A0,02,0A
-1496624510.80806,165,10,C3,4B,00,00,00,00,00
-1496624510.80818,167,72,80,3C,09,FF,E0,00,00
-1496624510.80831,076,36,51,C0,80,00,00,00,00
-1496624510.80832,077,01,63,08,82,7F,F7,E9,F9
-1496624510.80856,07D,00,00,F1,E0,00,3F,EF,FE
-1496624510.80881,082,79,08,94,04,A9,80,40,00
-1496624510.80906,085,74,4B,80,00,44,20,7C,7E
-1496624510.80918,178,02,21,02,00,4E,5F,CE,4D
-1496624510.80956,213,FF,FF,08,04,00,02,03,40
-1496624510.80968,214,80,00,00,00,00,00,71,E0
-1496624510.80993,216,6E,E1,41,CD,82,00,09,31
-1496624510.81018,217,01,4D,01,25,01,44,01,1C
-1496624510.81043,3CC,00,00,00,00,00,00,00,00
-1496624510.81068,200,02,95,80,00,80,38,07,40
-1496624510.81093,415,01,6A,CC,8E,0F,FF,0F,FF
-1496624510.81118,202,0C,8B,3A,72,60,EE,01,69
-1496624510.81143,204,DC,00,7D,02,46,F5,12,25
-1496624510.81168,4B0,9F,00,00,00,E0,00,00,F1
-1496624510.81306,091,FF,FE,80,9C,D8,0B,30,00
-1496624510.81318,092,6F,A2,6F,7C,0F,A0,03,0B
-1496624510.81331,230,00,02,00,00,00,00,00,00
-1496624510.81332,25C,01,F1,06,4B,24,18,82,6F
-1496624510.81593,186,14,31,01,F4,00,ED,04,00
-1496624510.81594,187,D6,14,08,00,00,D0,00,00
-1496624510.81606,18A,00,20,18,00,14,00,00,00
-1496624510.81607,3E5,00,00,00,00,80,00,00,00
-1496624510.81618,42C,88,00,00,00,54,A0,00,00
-1496624510.81756,047,20,00,00,00,00,00,00,00
-1496624510.81757,167,72,80,3B,09,FF,E0,00,00
-1496624510.81768,202,0C,8A,42,72,62,EE,01,69
-1496624510.81781,204,E0,00,7D,02,45,F4,12,25
-1496624510.81806,217,01,4D,01,25,01,44,01,1C
-1496624510.81831,25C,01,EF,06,51,24,18,82,6F
-1496624510.81856,085,74,4B,80,00,44,30,7C,7D
-1496624510.82118,3A8,E0,00,9E,E0,00,00,00,00
-1496624510.82143,3CA,FF,80,08,00,00,00,00,00
-1496624510.82145,078,55,29,80,10,00,00,00,00
-1496624510.82156,422,00,00,00,8E,3C,12,FF,00
-1496624510.82157,423,AB,A0,00,00,00,00,00,00
-1496624510.82181,430,37,01,58,34,C8,79,77,00
-1496624510.82319,091,FF,FE,80,A2,D1,0C,30,00
